DistrictName,TehsilName,UCName,VisitDate,RefCode,SchoolName,SchoolMauza,SchoolAddress,PhoneNumber,TotalAreaKanal,TotalAreaMarla,GPS_North,GPS_East,EstablishmentYear,SchoolLocation,SchoolLevel,SchoolGender,RegistrationStatus,RegistrationNo,BISEAffiliated,BISEName,SchoolCategory,School Category,MediumOfInstruction,NoOfClassRooms,Fac_DrinkingWater,Fac_BoundaryWall,Fac_Electricity,Fac_Toilet,Fac_StaffRoom,Fac_PlayGround,Fac_UPSGenerator,Fac_MultipurposeHall,Fac_OfficeComputer,Fac_ComputerLab,Fac_ScienceLab,Fac_Library,Fac_Transport,Fac_Hostel,BuildingOwnership,Enrolment_PN_Boys,Enrolment_PN_Girls,Enrolment_NU_Boys,Enrolment_NU_Girls,Enrolment_PR_Boys,Enrolment_PR_Girls,Enrolment_01_Boys,Enrolment_01_Girls,Enrolment_02_Boys,Enrolment_02_Girls,Enrolment_03_Boys,Enrolment_03_Girls,Enrolment_04_Boys,Enrolment_04_Girls,Enrolment_05_Boys,Enrolment_05_Girls,Enrolment_06_Boys,Enrolment_06_Girls,Enrolment_07_Boys,Enrolment_07_Girls,Enrolment_08_Boys,Enrolment_08_Girls,Enrolment_09S_Boys,Enrolment_09A_Boys,Enrolment_09S_Girls,Enrolment_09A_Girls,Enrolment_10S_Boys,Enrolment_10A_Boys,Enrolment_10S_Girls,Enrolment_10A_Girls,Enrolment_11S_Boys,Enrolment_11A_Boys,Enrolment_11S_Girls,Enrolment_11A_Girls,Enrolment_12S_Boys,Enrolment_12A_Boys,Enrolment_12S_Girls,Enrolment_12A_Girls,Enrolment_OLS_Boys,Enrolment_OLA_Boys,Enrolment_OLS_Girls,Enrolment_OLA_Girls,Enrolment_ALS_Boys,Enrolment_ALA_Boys,Enrolment_ALS_Girls,Enrolment_ALA_Girls,TeachingStaffMale,TeachingStaffFemale,NonTeachingStaffMale,NonTeachingStaffFemale,MultiGradeClassesClubbed,TextBooksUsed,TextBooksOtherName,Teachers_FAFSC_Male,Teachers_FAFSC_Female,Teachers_BABSC_Male,Teachers_BABSC_Female,Teachers_MAMSC_Male,Teachers_MAMSC_Female,EnumeratorID,EnumeratorName
KHANEWAL,MIAN CHANNU,ROTLA,17-Nov-16,36491238,USMANIA PUBLIC SCHOOL 7/8-R ,CHAK NO 7/8 R,CHAK NO 7/8 R,N/A,5,,30.445364,72.3564563,2013,Rural,Middle,Both,UnderProcess,,No,,21,Private Registered,Mixed,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Rented,35,25,20,20,24,15,28,11,24,17,40,12,25,19,26,13,27,13,14,,14,11,,,,,,,,,,,,,,,,,,,,,,,,,6,11,1,1,,Others,,,1,4,10,2,,364311,Muhammad Ijaz
KHANEWAL,MIAN CHANNU,MC MIAN CHANNU,5-Jan-10,36491012,DIVISIONAL  PUBLIC SCHOOL & COLLEGE MIAN CHANNU,130/15.L,FAISAL TOWN MIAN CHANNU,0652661678,24,,30.44834,72.35760667,2001,Urban,High,Both,Registered,0222/REG,Yes,BISE Multan,15,Divisional Public School (DPS),English,88,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Owned,,,57,27,63,56,75,58,88,65,78,74,85,87,86,72,75,67,94,76,92,72,103,,83,,161,,98,,,,,,,,,,,,,,,,,,26,79,36,5,,Others,,,40,13,25,13,14,364312,Akbar Nadeem
VEHARI,BUREWALA,175 EB,19-Nov-16,36391304,GIRLS HIGHER SECONDARY SCHOOL  367 EB,CHAK NO. 367 EB,CHAK NO. 367 EB TEHSIL BUREWALA DISTT VEHARI,03006997497,12,,30.27074509,72.81049137,2005,Rural,HigherSecondary,Girls,Registered,1477/EDO,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Urdu,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Owned,,40,,36,,36,,35,,35,,35,,34,,14,,35,,27,,25,35,,,,35,,,,12,,,,10,,,,,,,,,,,,,21,2,2,N/A,PCTB,,,7,,11,,3,363102,Abrar Hussain
VEHARI,BUREWALA,187 EB,9-Nov-16,36390272,ALLAMA IQBAL  SECONDARY  SCHOOL  GAGGOO,GAGGO,GREEN CITY  GAGGO,03216999110,3,,30.22114225,72.81955739,2009,Rural,High,Boys,Registered,829/AC-III,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,26,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Owned,,,,,,,,,,,101,,105,,89,,103,,92,,95,,135,,,,107,,,,,,,,,,,,,,,,,,,,11,18,2,1,,PCTB,,,3,6,10,5,5,363102,Abrar Hussain
VEHARI,BUREWALA,98/EB,18-Nov-16,36391279,THE CITIZENS FOUNDATION ,N/A,CHAK NO. 373/EB BUREWALA DISTRICT VEHARI,03066903039,9,8,30.3097778,72.8638296,2008,Rural,High,Both,Registered,302/EDO,No,,21,Private Registered,Urdu,21,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Owned,,,,,47,20,29,36,36,23,38,18,34,15,32,19,17,19,11,12,11,4,4,,4,,,,,,,,,,,,,,,,,,,,,,1,28,4,5,N/A,PCTB,N/A,,,,8,1,20,363110,Abu Bakar
VEHARI,BUREWALA,MC BUREWALA,17-Nov-16,36391153,DAWN SCIENCE SECONDARY SCHOOL TUHA CAMPUS,NA,GULSHAN -E-EREHMAN BUREWALA,03457100015,3,,30.1540496,72.6659763,2000,Urban,High,Both,Registered,177-EDO,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Owned,,,35,35,17,17,49,28,57,24,45,24,49,25,52,19,60,,67,,77,,79,,,,63,,,,,,,,,,,,,,,,,,,,14,13,3,2,,PCTB,,1,5,8,8,5,,363108,Muhammad Riaz
VEHARI,BUREWALA,MC BUREWALA,16-Nov-16,36391097,FATIMA JINAH GIRLS HIGH SCHOOL,NA,MULTAN ROAD BUREWALA,0673352993,9,2,30.16055333,72.66932167,1993,Urban,High,Girls,Registered,778 DE,Yes,BISE Multan,32,NGO,Mixed,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,,,,,,,,,,,,,,,,,,135,,149,,170,,,237,,,,178,18,,,,,,,,,,,,,,,,,,30,8,,,PCTB,,,,,6,,24,363108,Muhammad Riaz
VEHARI,BUREWALA,MC BUREWALA,16-Nov-16,36391089,ALLIED SCHOOL CHONGI 5 BUREWALA,CHONGI,CHONGI NO.5 CHAK 505-E ROAD,0673771041,4,,30.1549792,72.6616317,2010,Urban,High,Both,Registered,402/403,Yes,BISE Multan,21,Private Registered,Mixed,45,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rented,20,21,27,34,52,40,35,34,42,27,47,35,41,25,29,19,35,12,20,20,17,27,30,,11,,18,,7,,,,,,,,,,,,,,,,,,12,42,14,4,,PCTB,,,,6,20,6,22,363108,Muhammad Riaz
VEHARI,BUREWALA,MC BUREWALA,17-Nov-16,36391169,JINNAH MODEL BOYS SCHOOL ,NA,132 P BLOCK BUREWALA ,0673354699,13,,30.1589973,72.6965999,1979,Urban,Middle,Both,Registered,63/EDO,Yes,BISE Multan,31,Punjab Education Foundation (PEF),Mixed,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rented,,,18,17,21,14,40,17,42,39,46,21,30,27,39,15,65,,45,,58,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,3,3,,PCTB,,,3,6,11,1,5,363101,Ayaz Hussain
VEHARI,BUREWALA,MC BUREWALA,16-Nov-16,36391079,NEW BEACON HOUSE ,NA ,MOWEL TOWN BUREWALA,03007879779,4,8,30.1803743,72.694383,2008,Urban,Middle,Girls,Registered,291/EDO,No,,21,Private Registered,Mixed,11,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Owned,,38,,48,,45,,43,,40,,41,,40,,30,,32,,36,,39,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,2,,PCTB,,,,1,10,,9,363101,Ayaz Hussain
VEHARI,BUREWALA,MC BUREWALA,16-Nov-16,36391087,THE EDUCATORS BUREWALA CAMPUS ,NA,8/C LINK COLONY ROAD BUURE WALA,0673772098,5,14,30.1631385,72.6814379,2006,Urban,High,Girls,Registered,241/EDO,Yes,BISE Multan,21,Private Registered,English,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rented,24,23,38,32,39,36,22,20,27,23,25,21,,24,,28,,27,,24,,23,,,20,,,,16,,,,,,,,,,,,,,,,,,3,45,9,2,,Oxford,,1,,,,2,45,363101,Ayaz Hussain
VEHARI,BUREWALA,MC BUREWALA,16-Nov-16,36391094,DIVISIONAL PUBLIC SCHOOL  BUREWALA ,CHAK 35 BUREWALA,COLLEGE ROAD BUREWALA,0673770404,50,2,30.1621907,72.6804809,2001,Urban,High,Both,Registered,"132/EDO , 183/EDO",Yes,BISE Multan,15,Divisional Public School (DPS),English,77,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,38,44,99,83,114,90,140,96,127,100,117,89,119,98,100,80,88,72,106,73,99,66,82,,69,,73,,61,,,,,,,,,,,,,,,,,,8,103,35,12,,Others,"PCTBB , OXFORD",,,3,6,5,97,363101,Ayaz Hussain
VEHARI,BUREWALA,MC BUREWALA,10-Nov-16,36390466,ALLIED SCHOOLS CANAL CAMPUS ,N/A,NEHAR WALA BANGLA BUREWALA,03347194045,20,,30.1717722,72.7046747,2010,Urban,High,Both,Registered,"403/EDO, 402/EDO",Yes,BISE Multan,21,Private Registered,English,31,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,72,76,,,,,35,38,16,21,35,27,32,25,34,22,44,19,67,21,67,26,111,,45,,83,,46,,,,,,,,,,,,,,,,,,23,30,11,5,N/A,PCTB,,,,,2,23,28,363101,Ayaz Hussain
VEHARI,BUREWALA,457/EB,14-Nov-16,36391049,KENT PUBLIC SCHOOL 455/EB ,CHAK 457/EB,CHAK 457/EB,03367477655,5,,30.1565494,72.6940135,2013,Rural,High,Both,Registered,674/EDO,No,,21,Private Registered,Mixed,25,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Owned,46,27,55,44,19,31,42,38,14,7,16,7,10,5,14,5,6,2,10,5,6,5,14,,6,,10,,4,,,,,,,,,,,,,,,,,,2,21,1,2,,PCTB,,,6,2,7,,8,363109,Tariq Naeem
VEHARI,MAILSI,100/WB,10-Nov-16,36390419,MISALI ZAKRIYA SECONDARY SCHOOL 100/WB,100/W.B,100/W.B,03008275311,3,,30.0438394,72.0488534,2009,Rural,Middle,Both,Registered,366 EDO,No,,21,Private Registered,Urdu,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Owned,,,50,37,41,32,56,50,58,36,51,33,39,17,30,20,28,17,23,11,28,24,,,,,,,,,,,,,,,,,,,,,,,,,3,22,2,2,,PCTB,,,8,3,8,,6,363201,Muhammad Aslam 
VEHARI,MAILSI,100/WB,19-Nov-16,36391305,SAADI PUBLIC GIRLS HIGHER SECONDARY SCHOOL GARHA MORE,GARHA MOR,GARHA MOR,03022459970,3,,30.0428529,72.0514481,1992,Rural,High,Girls,Registered,276 EDO,Yes,BISE Multan,21,Private Registered,Urdu,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Owned,,,22,12,13,15,14,21,13,14,11,16,22,20,11,12,19,18,12,13,13,16,20,,32,,21,,21,,,,,,,,,,,,,,,,,,8,10,1,,,PCTB,,,6,6,3,2,1,363201,Muhammad Aslam 
VEHARI,MAILSI,CHAK NO 1 M EAST,9-Nov-16,36390357,ISLAMIA MODEL SCHOOL,RAHLILA,ADDA HARI MINOR MAILSI,03457098145,3,6,29.8588189,72.0813004,2004,Rural,High,Both,Registered,124/EDO,No,,21,Private Registered,Urdu,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Rented,,,15,20,11,24,38,32,75,30,63,40,40,28,58,38,35,30,27,30,29,24,,,31,,9,,14,,,,,,,,,,,,,,,,,,12,18,6,,,PCTB,,4,10,4,4,4,4,363202,Muhammad Mehboob Hakeem
VEHARI,MAILSI,FADDA,22-Nov-16,36391449,THE MULTAN ALMA MAILSI,FADDA ,SYPAN ROAD NEAR CENT,3602525,34,,29.7823233,72.1808537,2011,Rural,High,Girls,Registered,726/EDO,Yes,BISE Multan,21,Private Registered,English,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Donated,41,30,41,28,38,28,36,32,30,25,33,30,21,16,15,8,14,12,15,10,9,4,2,,5,,2,,4,,,,,,,,,,,,,,,,,,2,30,6,2,,PCTB,,,,,5,2,25,363204,Amjad Ali
